TimeSteps,ResultPoints,Delay(ns),FieldStrength(uV/m),DopplerShift(Hz),AoD_Azimuth(0-360),AoA_Azimuth(0-360),AoD_Elevation(0-180),AoA_Elevation(0-180)
6,143,36.0874,358363,0,254.249,225,91.3241,88.6759,
6,143,38.7616,273232,0,247.694,219.251,91.2327,88.7673,
6,143,40.3622,162289,0,255.964,230.749,91.1839,88.8161,
6,144,10.3095,5.60327e+06,0,305.754,125.754,94.6396,85.3604,
6,144,36.325,356020,0,254.249,224.157,91.3155,88.6845,
6,144,39.0211,271415,0,247.694,218.577,91.2245,88.7755,
6,144,40.5751,161438,0,255.964,229.921,91.1776,88.8224,
6,145,10.5073,5.49781e+06,0,307.235,127.235,94.5521,85.4479,
6,145,36.5659,353674,0,254.249,223.34,91.3068,88.6932,
6,145,39.283,269605,0,247.694,217.921,91.2164,88.7836,
6,145,40.7916,160581,0,255.964,229.112,91.1714,88.8286,
6,146,10.7118,5.39285e+06,0,308.66,128.66,94.465,85.535,
6,146,36.81,351329,0,254.249,222.546,91.2981,88.7019,
6,146,39.5472,267804,0,247.694,217.284,91.2083,88.7917,
6,146,41.0116,159720,0,255.964,228.323,91.1651,88.8349,
6,147,10.9226,5.28874e+06,0,310.03,130.03,94.3786,85.6214,
6,147,37.0572,348985,0,254.249,221.775,91.2895,88.7105,
6,147,39.8136,266012,0,247.694,216.666,91.2002,88.7998,
6,147,41.235,158854,0,255.964,227.553,91.1588,88.8412,
6,148,11.1395,5.18578e+06,0,311.348,131.348,94.2932,85.7068,
6,148,37.3074,346645,0,254.249,221.027,91.2808,88.7192,
6,148,40.0822,264230,0,247.694,216.064,91.1921,88.8079,
6,148,41.4617,157986,0,255.964,226.801,91.1525,88.8475,
6,149,11.362,5.08422e+06,0,312.614,132.614,94.209,85.791,
6,149,37.5603,344311,0,254.249,220.301,91.2722,88.7278,
6,149,40.3528,262458,0,247.694,215.48,91.1841,88.8159,
6,149,41.6916,157115,0,255.964,226.068,91.1461,88.8539,
6,150,11.5899,4.98427e+06,0,313.831,133.831,94.1261,85.8739,
6,150,37.816,341983,0,254.249,219.596,91.2636,88.7364,
6,150,40.6253,260697,0,247.694,214.912,91.1762,88.8238,
6,150,41.9245,156242,0,255.964,225.352,91.1397,88.8603,
6,151,11.8227,4.8861e+06,0,315,135,94.0447,85.9553,
6,151,38.0742,339663,0,254.249,218.911,91.255,88.745,
6,151,40.8997,258948,0,247.694,214.359,91.1683,88.8317,
6,151,42.1603,155368,0,255.964,224.653,91.1334,88.8666,
6,152,11.5899,4.98427e+06,0,316.169,136.169,94.1261,85.8739,
6,152,38.2856,337788,0,254.249,219.738,91.2481,88.7519,
6,152,41.0898,257750,0,247.694,215.149,91.1629,88.8371,
6,152,42.3961,154504,0,255.964,225.343,91.1271,88.8729,
6,153,11.362,5.08422e+06,0,317.386,137.386,94.209,85.791,
6,153,38.5006,335902,0,254.249,220.544,91.2411,88.7589,
6,153,41.2836,256540,0,247.694,215.923,91.1574,88.8426,
6,153,42.6347,153639,0,255.964,226.017,91.1207,88.8793,
6,154,11.1395,5.18578e+06,0,318.652,138.652,94.2932,85.7068,
6,154,38.7191,334006,0,254.249,221.332,91.2341,88.7659,
6,154,41.4811,255319,0,247.694,216.682,91.1519,88.8481,
6,154,42.876,152774,0,255.964,226.675,91.1144,88.8856,
6,155,10.9226,5.28874e+06,0,319.97,139.97,94.3786,85.6214,
6,155,38.941,332103,0,254.249,222.101,91.2271,88.7729,
6,155,41.6821,254088,0,247.694,217.427,91.1464,88.8536,
6,155,43.1199,151910,0,255.964,227.317,91.1081,88.8919,
6,156,10.7118,5.39285e+06,0,321.34,141.34,94.465,85.535,
6,156,39.1662,330193,0,254.249,222.852,91.22,88.78,
6,156,41.8864,252848,0,247.694,218.157,91.1408,88.8592,
6,156,43.3663,151047,0,255.964,227.944,91.1018,88.8982,
6,157,10.5073,5.49781e+06,0,322.765,142.765,94.5521,85.4479,
6,157,39.3946,328279,0,254.249,223.586,91.2129,88.7871,
6,157,42.0941,251601,0,247.694,218.873,91.1351,88.8649,
6,157,43.6151,150186,0,255.964,228.556,91.0956,88.9045,
6,158,10.3095,5.60327e+06,0,324.246,144.246,94.6396,85.3604,
6,158,39.626,326362,0,254.249,224.301,91.2058,88.7941,
6,158,42.305,250347,0,247.694,219.575,91.1295,88.8705,
6,158,43.8663,149326,0,255.964,229.154,91.0893,88.9107,
6,159,10.1189,5.70884e+06,0,325.784,145.784,94.7272,85.2728,
6,159,39.8604,324443,0,254.249,225,91.1988,88.8012,
6,159,42.519,249086,0,247.694,220.263,91.1238,88.8762,
6,159,44.1197,148468,0,255.964,229.737,91.083,88.917,
6,160,9.93579,5.81403e+06,0,327.381,147.381,94.8145,85.1855,
6,160,40.0976,322523,0,254.249,225.682,91.1917,88.8083,
6,160,42.736,247821,0,247.694,220.937,91.1181,88.8819,
6,160,44.3752,147613,0,255.964,230.307,91.0768,88.9232,
6,161,9.76067,5.91834e+06,0,329.036,149.036,94.9011,85.0989,
6,161,40.3376,320605,0,254.249,226.348,91.1846,88.8154,
6,161,42.956,246552,0,247.694,221.597,91.1124,88.8876,
6,161,44.6329,146761,0,255.964,230.864,91.0706,88.9294,
6,162,9.59396,6.02119e+06,0,330.751,150.751,94.9865,85.0135,
6,162,40.5802,318688,0,254.249,226.998,91.1775,88.8225,
6,162,43.1788,245280,0,247.694,222.245,91.1066,88.8934,
6,162,44.8926,145912,0,255.964,231.407,91.0644,88.9356,
6,163,9.43609,6.12192e+06,0,332.526,152.526,95.0701,84.9299,
6,163,40.8253,316774,0,254.249,227.632,91.1704,88.8296,
6,163,43.4044,244005,0,247.694,222.879,91.1009,88.8991,
6,163,45.1542,145066,0,255.964,231.938,91.0582,88.9418,
6,164,9.28753,6.21984e+06,0,334.359,154.359,95.1514,84.8486,
6,164,41.0729,314865,0,254.249,228.252,91.1634,88.8366,
6,164,43.6327,242729,0,247.694,223.5,91.0951,88.9049,
6,164,45.4177,144225,0,255.964,232.457,91.0521,88.9479,
6,165,9.14872,6.31421e+06,0,336.251,156.251,95.2298,84.7702,
6,165,41.3229,312960,0,254.249,228.857,91.1563,88.8437,
6,165,43.8635,241451,0,247.694,224.109,91.0893,88.9107,
6,165,45.6831,143387,0,255.964,232.964,91.046,88.954,
6,166,9.02012,6.40424e+06,0,338.199,158.199,95.3046,84.6954,
6,166,41.5752,311061,0,254.249,229.447,91.1493,88.8507,
6,166,44.0969,240174,0,247.694,224.706,91.0836,88.9164,
6,166,45.9501,142554,0,255.964,233.459,91.0399,88.9601,
6,167,8.90216,6.4891e+06,0,340.201,160.201,95.3751,84.6249,
6,167,41.8297,309168,0,254.249,230.024,91.1423,88.8577,
6,167,44.3327,238896,0,247.694,225.291,91.0778,88.9222,
6,167,46.2189,141725,0,255.964,233.943,91.0338,88.9662,
6,168,8.79528,6.56794e+06,0,342.255,162.255,95.4406,84.5594,
6,168,42.0863,307283,0,254.249,230.587,91.1354,88.8646,
6,168,44.5709,237619,0,247.694,225.864,91.0721,88.9279,
6,168,46.4894,140900,0,255.964,234.416,91.0278,88.9722,
6,169,8.69989,6.63996e+06,0,344.358,164.358,95.5004,84.4996,
6,169,42.345,305406,0,254.249,231.137,91.1284,88.8716,
6,169,44.8114,236344,0,247.694,226.425,91.0663,88.9337,
6,169,46.7614,140080,0,255.964,234.878,91.0218,88.9782,
6,170,8.61636,6.70434e+06,0,346.504,166.504,95.5539,84.4461,
6,170,42.6056,303538,0,254.249,231.674,91.1215,88.8785,
6,170,45.0541,235071,0,247.694,226.975,91.0606,88.9394,
6,170,47.0349,139266,0,255.964,235.33,91.0159,88.9841,
6,171,8.54504,6.76029e+06,0,348.69,168.69,95.6004,84.3996,
6,171,42.8682,301678,0,254.249,232.199,91.1146,88.8854,
6,171,45.299,233800,0,247.694,227.514,91.0548,88.9452,
6,171,47.3099,138456,0,255.964,235.771,91.01,88.99,
6,172,8.48624,6.80713e+06,0,350.91,170.91,95.6393,84.3607,
6,172,43.1326,299829,0,254.249,232.712,91.1078,88.8922,
6,172,45.546,232532,0,247.694,228.042,91.0491,88.9509,
6,172,47.5864,137652,0,255.964,236.203,91.0041,88.9959,
6,173,8.44023,6.84425e+06,0,353.157,173.157,95.6702,84.3298,
6,173,43.3989,297990,0,254.249,233.213,91.101,88.899,
6,173,45.795,231268,0,247.694,228.559,91.0434,88.9566,
6,173,47.8642,136853,0,255.964,236.626,90.9983,89.0017,
6,174,8.4072,6.87112e+06,0,355.426,175.426,95.6925,84.3075,
6,174,43.6668,296161,0,254.249,233.702,91.0943,88.9058,
6,174,46.046,230007,0,247.694,229.066,91.0377,88.9623,
6,174,48.1434,136059,0,255.964,237.039,90.9925,89.0075,
6,175,8.38733,6.8874e+06,0,357.709,177.709,95.7061,84.2939,
6,175,43.9364,294344,0,254.249,234.181,91.0875,88.9125,
6,175,46.2989,228751,0,247.694,229.563,91.032,88.968,
6,175,48.4239,135271,0,255.964,237.443,90.9867,89.0133,
6,176,8.38069,6.89286e+06,0,4.07111e-13,180,95.7106,84.2894,
6,176,44.2076,292538,0,254.249,234.648,91.0809,88.9191,
6,176,46.5536,227499,0,247.694,230.05,91.0264,88.9736,
6,176,48.7056,134489,0,255.964,237.839,90.981,89.019,
6,177,8.38733,6.8874e+06,0,2.29061,182.291,95.7061,84.2939,
6,177,44.4804,290744,0,254.249,235.105,91.0742,88.9258,
6,177,46.8102,226252,0,247.694,230.528,91.0208,88.9792,
6,177,48.9886,133712,0,255.964,238.226,90.9754,89.0246,
6,178,8.4072,6.87112e+06,0,4.57392,184.574,95.6925,84.3075,
6,178,44.7547,288962,0,254.249,235.552,91.0676,88.9324,
6,178,47.0685,225010,0,247.694,230.995,91.0152,88.9848,
6,178,49.2727,132941,0,255.964,238.605,90.9697,89.0303,
6,179,8.44023,6.84425e+06,0,6.84277,186.843,95.6702,84.3298,
6,179,45.0304,287193,0,254.249,235.989,91.0611,88.9389,
6,179,47.3285,223774,0,247.694,231.454,91.0096,88.9904,
6,179,49.5579,132176,0,255.964,238.975,90.9642,89.0358,
6,180,8.48624,6.80713e+06,0,9.09028,189.09,95.6393,84.3607,
6,180,45.3076,285436,0,254.249,236.416,91.0546,88.9454,
6,180,47.5902,222544,0,247.694,231.904,91.004,88.996,
6,180,49.8443,131416,0,255.964,239.338,90.9586,89.0414,
6,181,8.54504,6.76029e+06,0,11.3099,191.31,95.6004,84.3996,
6,181,45.5861,283692,0,254.249,236.834,91.0482,88.9518,
6,181,47.8535,221320,0,247.694,232.344,90.9985,89.0015,
6,181,50.1317,130663,0,255.964,239.693,90.9531,89.0469,
6,182,8.61636,6.70434e+06,0,13.4957,193.496,95.5539,84.4461,
6,182,45.8659,281961,0,254.249,237.242,91.0418,88.9582,
6,182,48.1183,220102,0,247.694,232.776,90.993,89.007,
6,182,50.4201,129915,0,255.964,240.041,90.9477,89.0523,
6,183,8.69989,6.63996e+06,0,15.6422,195.642,95.5004,84.4996,
6,183,46.147,280244,0,254.249,237.642,91.0354,88.9646,
6,183,48.3846,218890,0,247.694,233.2,90.9875,89.0125,
6,183,50.7096,129174,0,255.964,240.382,90.9423,89.0577,
6,184,8.79528,6.56794e+06,0,17.7447,197.745,95.4406,84.5594,
6,184,46.4294,278540,0,254.249,238.033,91.0291,88.9709,
6,184,48.6524,217685,0,247.694,233.616,90.9821,89.0179,
6,184,51,128438,0,255.964,240.716,90.9369,89.0631,
6,185,8.90216,6.4891e+06,0,19.7989,199.799,95.3751,84.6249,
6,185,46.7129,276849,0,254.249,238.416,91.0229,88.9771,
6,185,48.9216,216488,0,247.694,234.023,90.9767,89.0233,
6,185,51.2914,127709,0,255.964,241.043,90.9316,89.0684,
6,186,9.02012,6.40424e+06,0,21.8014,201.801,95.3046,84.6954,
6,186,46.9976,275172,0,254.249,238.791,91.0167,88.9833,
6,186,49.1921,215297,0,247.694,234.423,90.9713,89.0287,
6,186,51.5836,126985,0,255.964,241.363,90.9263,89.0737,
6,187,9.14872,6.31421e+06,0,23.7495,203.749,95.2298,84.7702,
6,187,47.2834,273509,0,254.249,239.158,91.0105,88.9895,
6,187,49.4641,214113,0,247.694,234.815,90.966,89.034,
6,187,51.8768,126268,0,255.964,241.677,90.9211,89.0789,
6,188,9.28753,6.21984e+06,0,25.641,205.641,95.1514,84.8486,
6,188,47.5702,271859,0,254.249,239.517,91.0044,88.9955,
6,188,49.7373,212937,0,247.694,235.199,90.9607,89.0393,
6,188,52.1708,125556,0,255.964,241.985,90.9159,89.0841,
6,189,9.43609,6.12192e+06,0,27.4744,207.474,95.0701,84.9299,
6,189,47.8582,270224,0,254.249,239.868,90.9984,89.0016,
6,189,50.0118,211768,0,247.694,235.577,90.9554,89.0446,
6,189,52.4657,124850,0,255.964,242.286,90.9107,89.0893,
6,190,9.59396,6.02119e+06,0,29.2488,209.249,94.9865,85.0135,
6,190,48.1471,268602,0,254.249,240.213,90.9924,89.0076,
6,190,50.2875,210607,0,247.694,235.947,90.9502,89.0498,
6,190,52.7613,124151,0,255.964,242.582,90.9056,89.0944,
6,191,9.76067,5.91834e+06,0,30.9638,210.964,94.9011,85.0989,
6,191,48.4371,266994,0,254.249,240.55,90.9865,89.0135,
6,191,50.5644,209454,0,247.694,236.31,90.945,89.055,
6,191,53.0578,123457,0,255.964,242.872,90.9006,89.0994,
6,192,9.93579,5.81403e+06,0,32.6192,212.619,94.8145,85.1855,
6,192,48.728,265400,0,254.249,240.88,90.9806,89.0194,
6,192,50.8425,208308,0,247.694,236.666,90.9398,89.0602,
6,192,53.355,122769,0,255.964,243.156,90.8955,89.1045,
6,193,10.1189,5.70884e+06,0,34.2157,214.216,94.7272,85.2728,
6,193,49.0198,263820,0,254.249,241.204,90.9747,89.0253,
6,193,51.1217,207170,0,247.694,237.016,90.9347,89.0653,
6,193,53.6529,122088,0,255.964,243.435,90.8906,89.1094,
6,194,10.3095,5.60327e+06,0,35.7539,215.754,94.6396,85.3604,
6,194,49.3125,262254,0,254.249,241.521,90.969,89.031,
6,194,51.402,206041,0,247.694,237.36,90.9296,89.0704,
6,194,53.9516,121412,0,255.964,243.708,90.8856,89.1144,
6,195,10.5073,5.49781e+06,0,37.2348,217.235,94.5521,85.4479,
6,195,49.6061,260702,0,254.249,241.832,90.9632,89.0368,
6,195,51.6834,204919,0,247.694,237.697,90.9245,89.0755,
6,195,54.251,120742,0,255.964,243.977,90.8807,89.1192,
6,196,10.7118,5.39285e+06,0,38.6598,218.66,94.465,85.535,
6,196,49.9005,259164,0,254.249,242.136,90.9575,89.0425,
6,196,51.9658,203805,0,247.694,238.027,90.9195,89.0805,
6,196,54.551,120078,0,255.964,244.24,90.8759,89.1241,
6,197,10.9226,5.28874e+06,0,40.0303,220.03,94.3786,85.6214,
6,197,50.1958,257639,0,254.249,242.435,90.9519,89.0481,
6,197,52.2492,202700,0,247.694,238.352,90.9145,89.0855,
6,197,54.8517,119419,0,255.964,244.498,90.8711,89.1289,
6,198,11.1395,5.18578e+06,0,41.3478,221.348,94.2932,85.7068,
6,198,50.4918,256129,0,254.249,242.728,90.9463,89.0537,
6,198,52.5337,201602,0,247.694,238.671,90.9095,89.0905,
6,198,55.1531,118767,0,255.964,244.752,90.8663,89.1337,
6,199,11.362,5.08422e+06,0,42.6141,222.614,94.209,85.791,
6,199,50.7887,254632,0,254.249,243.015,90.9408,89.0592,
6,199,52.819,200513,0,247.694,238.985,90.9046,89.0954,
6,199,55.4551,118120,0,255.964,245.001,90.8616,89.1384,
6,200,11.5899,4.98427e+06,0,43.8309,223.831,94.1261,85.8739,
6,200,51.0862,253149,0,254.249,243.296,90.9353,89.0647,
6,200,53.1053,199432,0,247.694,239.292,90.8997,89.1003,
6,200,55.7576,117479,0,255.964,245.245,90.8569,89.1431,
6,201,11.8227,4.8861e+06,0,45,225,94.0447,85.9553,
6,201,51.3845,251679,0,254.249,243.572,90.9299,89.0701,
6,201,53.3925,198359,0,247.694,239.594,90.8949,89.1051,
6,201,56.0608,116844,0,255.964,245.485,90.8523,89.1477,
7,1,11.8227,4.8861e+06,0,45,225,94.0447,85.9553,
7,1,51.3845,251679,0,254.249,243.572,90.9299,89.0701,
7,1,53.3925,198359,0,247.694,239.594,90.8949,89.1051,
7,1,56.0608,116844,0,255.964,245.485,90.8523,89.1477,
7,2,11.5899,4.98427e+06,0,46.1691,226.169,94.1261,85.8739,
7,2,51.2375,252401,0,254.249,244.125,90.9325,89.0675,
7,2,53.225,198984,0,247.694,240.108,90.8977,89.1023,
7,2,55.9238,117130,0,255.964,246.008,90.8544,89.1456,
7,3,11.362,5.08422e+06,0,47.3859,227.386,94.209,85.791,
7,3,51.0935,253113,0,254.249,244.683,90.9352,89.0648,
7,3,53.0601,199602,0,247.694,240.626,90.9005,89.0995,
7,3,55.7896,117412,0,255.964,246.536,90.8565,89.1435,
7,4,11.1395,5.18578e+06,0,48.6522,228.652,94.2932,85.7068,
7,4,50.9523,253814,0,254.249,245.247,90.9378,89.0622,
7,4,52.8978,200214,0,247.694,241.15,90.9033,89.0967,
7,4,55.6582,117689,0,255.964,247.068,90.8585,89.1415,
7,5,10.9226,5.28874e+06,0,49.9697,229.97,94.3786,85.6214,
7,5,50.8142,254504,0,254.249,245.815,90.9403,89.0597,
7,5,52.7383,200820,0,247.694,241.679,90.906,89.094,
7,5,55.5297,117961,0,255.964,247.604,90.8605,89.1395,
7,6,10.7118,5.39285e+06,0,51.3402,231.34,94.465,85.535,
7,6,50.6791,255182,0,254.249,246.389,90.9428,89.0572,
7,6,52.5814,201419,0,247.694,242.213,90.9087,89.0913,
7,6,55.4041,118229,0,255.964,248.144,90.8624,89.1376,
7,7,10.5073,5.49781e+06,0,52.7652,232.765,94.5521,85.4479,
7,7,50.547,255849,0,254.249,246.967,90.9453,89.0547,
7,7,52.4273,202011,0,247.694,242.753,90.9114,89.0886,
7,7,55.2814,118491,0,255.964,248.689,90.8643,89.1357,
7,8,10.3095,5.60327e+06,0,54.2461,234.246,94.6396,85.3604,
7,8,50.4181,256503,0,254.249,247.551,90.9477,89.0523,
7,8,52.276,202596,0,247.694,243.298,90.914,89.086,
7,8,55.1617,118748,0,255.964,249.237,90.8662,89.1338,
7,9,10.1189,5.70884e+06,0,55.7843,235.784,94.7272,85.2728,
7,9,50.2923,257145,0,254.249,248.139,90.9501,89.0499,
7,9,52.1276,203173,0,247.694,243.848,90.9166,89.0834,
7,9,55.0449,119000,0,255.964,249.79,90.868,89.132,
7,10,9.93579,5.81403e+06,0,57.3808,237.381,94.8145,85.1855,
7,10,50.1697,257773,0,254.249,248.733,90.9524,89.0476,
7,10,51.982,203742,0,247.694,244.404,90.9192,89.0808,
7,10,54.9312,119247,0,255.964,250.346,90.8698,89.1302,
7,11,9.76067,5.91834e+06,0,59.0362,239.036,94.9011,85.0989,
7,11,50.0504,258388,0,254.249,249.331,90.9547,89.0453,
7,11,51.8394,204302,0,247.694,244.964,90.9217,89.0783,
7,11,54.8206,119487,0,255.964,250.907,90.8716,89.1284,
7,12,9.59396,6.02119e+06,0,60.7512,240.751,94.9865,85.0135,
7,12,49.9343,258988,0,254.249,249.934,90.9569,89.0431,
7,12,51.6998,204854,0,247.694,245.53,90.9242,89.0758,
7,12,54.713,119722,0,255.964,251.471,90.8733,89.1267,
7,13,9.43609,6.12192e+06,0,62.5256,242.526,95.0701,84.9299,
7,13,49.8215,259575,0,254.249,250.542,90.9591,89.0409,
7,13,51.5631,205397,0,247.694,246.101,90.9267,89.0733,
7,13,54.6086,119951,0,255.964,252.039,90.875,89.125,
7,14,9.28753,6.21984e+06,0,64.359,244.359,95.1514,84.8486,
7,14,49.7121,260146,0,254.249,251.154,90.9612,89.0388,
7,14,51.4295,205930,0,247.694,246.677,90.9291,89.0709,
7,14,54.5073,120174,0,255.964,252.61,90.8766,89.1234,
7,15,9.14872,6.31421e+06,0,66.2505,246.251,95.2298,84.7702,
7,15,49.6061,260702,0,254.249,251.771,90.9632,89.0368,
7,15,51.2991,206454,0,247.694,247.258,90.9314,89.0686,
7,15,54.4093,120391,0,255.964,253.185,90.8782,89.1218,
7,16,9.02012,6.40424e+06,0,68.1986,248.199,95.3046,84.6954,
7,16,49.5035,261242,0,254.249,252.392,90.9652,89.0348,
7,16,51.1717,206968,0,247.694,247.845,90.9338,89.0662,
7,16,54.3144,120601,0,255.964,253.764,90.8797,89.1203,
7,17,8.90216,6.4891e+06,0,70.2011,250.201,95.3751,84.6249,
7,17,49.4043,261767,0,254.249,253.018,90.9672,89.0328,
7,17,51.0475,207472,0,247.694,248.436,90.936,89.064,
7,17,54.2228,120805,0,255.964,254.346,90.8812,89.1188,
7,18,8.79528,6.56794e+06,0,72.2553,252.255,95.4406,84.5594,
7,18,49.3087,262275,0,254.249,253.648,90.969,89.031,
7,18,50.9265,207964,0,247.694,249.031,90.9382,89.0618,
7,18,54.1344,121002,0,255.964,254.932,90.8826,89.1174,
7,19,8.69989,6.63996e+06,0,74.3578,254.358,95.5004,84.4996,
7,19,49.2165,262766,0,254.249,254.281,90.9709,89.0292,
7,19,50.8088,208446,0,247.694,249.632,90.9404,89.0596,
7,19,54.0494,121192,0,255.964,255.52,90.884,89.116,
7,20,8.61636,6.70434e+06,0,76.5043,256.504,95.5539,84.4461,
7,20,49.128,263239,0,254.249,254.919,90.9726,89.0274,
7,20,50.6944,208917,0,247.694,250.238,90.9425,89.0575,
7,20,53.9676,121376,0,255.964,256.112,90.8854,89.1146,
7,21,8.54504,6.76029e+06,0,78.6901,258.69,95.6004,84.3996,
7,21,49.043,263695,0,254.249,255.561,90.9743,89.0257,
7,21,50.5833,209376,0,247.694,250.848,90.9446,89.0554,
7,21,53.8893,121552,0,255.964,256.707,90.8867,89.1133,
7,22,8.48624,6.80713e+06,0,80.9097,260.91,95.6393,84.3607,
7,22,48.9617,264134,0,254.249,256.206,90.9759,89.0241,
7,22,50.4756,209823,0,247.694,251.462,90.9466,89.0534,
7,22,53.8143,121722,0,255.964,257.305,90.8879,89.1121,
7,23,8.44023,6.84425e+06,0,83.1572,263.157,95.6702,84.3298,
7,23,48.884,264553,0,254.249,256.855,90.9775,89.0225,
7,23,50.3712,210257,0,247.694,252.081,90.9486,89.0514,
7,23,53.7427,121884,0,255.964,257.905,90.8891,89.1109,
7,24,8.4072,6.87112e+06,0,85.4261,265.426,95.6925,84.3075,
7,24,48.81,264954,0,254.249,257.508,90.9789,89.0211,
7,24,50.2704,210679,0,247.694,252.705,90.9505,89.0495,
7,24,53.6745,122038,0,255.964,258.509,90.8902,89.1098,
7,25,8.38733,6.8874e+06,0,87.7094,267.709,95.7061,84.2939,
7,25,48.7397,265336,0,254.249,258.163,90.9803,89.0197,
7,25,50.1729,211088,0,247.694,253.332,90.9523,89.0477,
7,25,53.6098,122186,0,255.964,259.114,90.8913,89.1087,
7,26,8.38069,6.89286e+06,0,90,270,95.7106,84.2894,
7,26,48.6732,265699,0,254.249,258.822,90.9817,89.0183,
7,26,50.079,211484,0,247.694,253.964,90.9541,89.0459,
7,26,53.5485,122326,0,255.964,259.723,90.8923,89.1077,
7,27,8.38733,6.8874e+06,0,92.2906,272.291,95.7061,84.2939,
7,27,48.6104,266042,0,254.249,259.484,90.983,89.017,
7,27,49.9887,211866,0,247.694,254.6,90.9559,89.0442,
7,27,53.4908,122458,0,255.964,260.334,90.8933,89.1067,
7,28,8.4072,6.87112e+06,0,94.5739,274.574,95.6925,84.3075,
7,28,48.5514,266365,0,254.249,260.149,90.9842,89.0158,
7,28,49.9019,212234,0,247.694,255.24,90.9575,89.0425,
7,28,53.4365,122582,0,255.964,260.947,90.8942,89.1058,
7,29,8.44023,6.84425e+06,0,96.8428,276.843,95.6702,84.3298,
7,29,48.4963,266668,0,254.249,260.816,90.9853,89.0147,
7,29,49.8188,212589,0,247.694,255.883,90.9591,89.0409,
7,29,53.3858,122698,0,255.964,261.562,90.895,89.105,
7,30,8.48624,6.80713e+06,0,99.0903,279.09,95.6393,84.3607,
7,30,48.445,266951,0,254.249,261.486,90.9863,89.0137,
7,30,49.7392,212929,0,247.694,256.53,90.9606,89.0394,
7,30,53.3387,122807,0,255.964,262.179,90.8958,89.1042,
7,31,8.54504,6.76029e+06,0,101.31,281.31,95.6004,84.3996,
7,31,48.3975,267212,0,254.249,262.158,90.9873,89.0127,
7,31,49.6634,213254,0,247.694,257.181,90.9621,89.0379,
7,31,53.2951,122907,0,255.964,262.798,90.8965,89.1035,
7,32,8.61636,6.70434e+06,0,103.496,283.496,95.5539,84.4461,
7,32,48.354,267453,0,254.249,262.833,90.9882,89.0118,
7,32,49.5913,213564,0,247.694,257.835,90.9635,89.0365,
7,32,53.255,123000,0,255.964,263.418,90.8972,89.1028,
7,33,8.69989,6.63996e+06,0,105.642,285.642,95.5004,84.4996,
7,33,48.3143,267673,0,254.249,263.509,90.989,89.011,
7,33,49.5228,213859,0,247.694,258.492,90.9648,89.0352,
7,33,53.2186,123084,0,255.964,264.04,90.8978,89.1022,
7,34,8.79528,6.56794e+06,0,107.745,287.745,95.4406,84.5594,
7,34,48.2786,267871,0,254.249,264.188,90.9897,89.0103,
7,34,49.4582,214139,0,247.694,259.153,90.9661,89.0339,
7,34,53.1858,123160,0,255.964,264.664,90.8984,89.1016,
7,35,8.90216,6.4891e+06,0,109.799,289.799,95.3751,84.6249,
7,35,48.2468,268047,0,254.249,264.867,90.9904,89.0096,
7,35,49.3973,214402,0,247.694,259.816,90.9673,89.0327,
7,35,53.1566,123228,0,255.964,265.288,90.8989,89.1011,
7,36,9.02012,6.40424e+06,0,111.801,291.801,95.3046,84.6954,
7,36,48.2189,268202,0,254.249,265.549,90.9909,89.0091,
7,36,49.3403,214650,0,247.694,260.482,90.9684,89.0316,
7,36,53.131,123287,0,255.964,265.914,90.8993,89.1007,
7,37,9.14872,6.31421e+06,0,113.749,293.75,95.2298,84.7702,
7,37,48.195,268335,0,254.249,266.231,90.9914,89.0086,
7,37,49.287,214882,0,247.694,261.151,90.9695,89.0305,
7,37,53.1091,123338,0,255.964,266.541,90.8997,89.1003,
7,38,9.28753,6.21984e+06,0,115.641,295.641,95.1514,84.8486,
7,38,48.1751,268446,0,254.249,266.915,90.9918,89.0082,
7,38,49.2376,215098,0,247.694,261.822,90.9704,89.0296,
7,38,53.0908,123380,0,255.964,267.169,90.9,89.1,
7,39,9.43609,6.12192e+06,0,117.474,297.474,95.0701,84.9299,
7,39,48.1591,268535,0,254.249,267.6,90.9922,89.0078,
7,39,49.1921,215297,0,247.694,262.495,90.9713,89.0287,
7,39,53.0761,123414,0,255.964,267.797,90.9002,89.0998,
7,40,9.59396,6.02119e+06,0,119.249,299.249,94.9865,85.0135,
7,40,48.1471,268602,0,254.249,268.285,90.9924,89.0076,
7,40,49.1505,215479,0,247.694,263.171,90.9722,89.0278,
7,40,53.0651,123440,0,255.964,268.426,90.9004,89.0996,
7,41,9.76067,5.91834e+06,0,120.964,300.964,94.9011,85.0989,
7,41,48.1391,268647,0,254.249,268.971,90.9926,89.0074,
7,41,49.1128,215644,0,247.694,263.848,90.9729,89.0271,
7,41,53.0578,123457,0,255.964,269.056,90.9006,89.0994,
7,42,9.93579,5.81403e+06,0,122.619,302.619,94.8145,85.1855,
7,42,48.1352,268669,0,254.249,269.657,90.9927,89.0073,
7,42,49.0791,215793,0,247.694,264.527,90.9736,89.0264,
7,42,53.0541,123466,0,255.964,269.685,90.9006,89.0994,
7,43,10.1189,5.70884e+06,0,124.216,304.216,94.7272,85.2728,
7,43,48.1352,268669,0,254.249,270.343,90.9927,89.0073,
7,43,49.0492,215924,0,247.694,265.208,90.9742,89.0258,
7,44,10.3095,5.60327e+06,0,125.754,305.754,94.6396,85.3604,
7,44,48.1391,268647,0,254.249,271.029,90.9926,89.0074,
