TimeSteps,ResultPoints,Delay(ns),FieldStrength(uV/m),DopplerShift(Hz),AoD_Azimuth(0-360),AoA_Azimuth(0-360),AoD_Elevation(0-180),AoA_Elevation(0-180)
6,75,28.7144,422243,2.46047,277.204,307.814,91.6642,88.3358,
6,76,8.38069,6.89286e+06,0,180,360,95.7106,84.2894,
6,76,26.9625,461634,3.34545,265.726,300.784,91.7724,88.2276,
6,76,28.4524,426133,2.41788,277.204,308.551,91.6795,88.3205,
6,77,8.38733,6.8874e+06,0,182.291,2.29061,95.7061,84.2939,
6,77,26.6771,466572,3.30648,265.726,301.473,91.7913,88.2087,
6,77,28.193,430053,2.3738,277.204,309.312,91.695,88.305,
6,78,8.4072,6.87112e+06,0,184.574,4.57392,95.6925,84.3075,
6,78,26.3938,471580,3.2658,265.726,302.191,91.8106,88.1894,
6,78,27.9365,434002,2.32818,277.204,310.099,91.7105,88.2895,
6,79,8.44023,6.84425e+06,0,186.843,6.84277,95.6702,84.3298,
6,79,26.1128,476654,3.22331,265.726,302.938,91.83,88.17,
6,79,27.683,437977,2.28097,277.204,310.912,91.7262,88.2738,
6,80,8.48624,6.80713e+06,0,189.09,9.09028,95.6393,84.3607,
6,80,25.8342,481794,3.17891,265.726,303.716,91.8498,88.1502,
6,80,27.4326,441974,2.23212,277.204,311.753,91.742,88.258,
6,81,8.54504,6.76029e+06,0,191.31,11.3099,95.6004,84.3996,
6,81,25.5582,486997,3.1325,265.726,304.528,91.8698,88.1302,
6,81,27.1855,445990,2.18156,277.204,312.623,91.7578,88.2422,
6,82,8.61636,6.70434e+06,0,193.496,13.4957,95.5539,84.4461,
6,82,25.285,492260,3.08397,265.726,305.374,91.89,88.11,
6,82,26.942,450022,2.12924,277.204,313.522,91.7737,88.2263,
6,83,8.69989,6.63996e+06,0,195.642,15.6422,95.5004,84.4996,
6,83,25.0146,497580,3.03321,265.726,306.257,91.9104,88.0896,
6,83,26.7021,454065,2.07512,277.204,314.452,91.7896,88.2104,
6,84,8.79528,6.56794e+06,0,197.745,17.7447,95.4406,84.5594,
6,84,24.7474,502953,2.98009,265.726,307.179,91.9311,88.0689,
6,84,26.4661,458114,2.01913,277.204,315.414,91.8056,88.1944,
6,85,8.90216,6.4891e+06,0,199.799,19.7989,95.3751,84.6249,
6,85,24.4835,508375,2.92449,265.726,308.142,91.9519,88.0481,
6,85,26.2341,462165,1.96124,277.204,316.409,91.8216,88.1784,
6,86,9.02012,6.40424e+06,0,201.801,21.8014,95.3046,84.6954,
6,86,24.2231,513840,2.8663,265.726,309.148,91.9729,88.0271,
6,86,26.0064,466212,1.9014,277.204,317.438,91.8375,88.1625,
6,87,9.14872,6.31421e+06,0,203.749,23.7495,95.2298,84.7702,
6,87,23.9665,519341,2.80537,265.726,310.199,91.994,88.006,
6,87,25.7832,470248,1.83957,277.204,318.501,91.8534,88.1465,
6,88,9.28753,6.21984e+06,0,205.641,25.641,95.1514,84.8486,
6,88,23.7139,524872,2.74158,265.726,311.298,92.0152,87.9848,
6,88,25.5647,474267,1.77571,277.204,319.601,91.8693,88.1307,
6,89,9.43609,6.12192e+06,0,207.474,27.4744,95.0701,84.9299,
6,89,23.4657,530425,2.6748,265.726,312.447,92.0366,87.9634,
6,89,25.3511,478262,1.7098,277.204,320.738,91.8851,88.1149,
6,90,9.59396,6.02119e+06,0,209.249,29.2488,94.9865,85.0135,
6,90,23.2221,535990,2.60489,265.726,313.648,92.0579,87.9421,
6,90,25.1428,482225,1.64182,277.204,321.914,91.9007,88.0993,
6,91,9.76067,5.91834e+06,0,210.964,30.9638,94.9011,85.0989,
6,91,22.9834,541556,2.53174,265.726,314.905,92.0793,87.9207,
6,91,24.9399,486148,1.57177,277.204,323.128,91.9161,88.0839,
6,92,9.93579,5.81403e+06,0,212.619,32.6192,94.8145,85.1855,
6,92,22.75,547112,2.45521,265.726,316.22,92.1007,87.8993,
6,92,24.7428,490021,1.49964,277.204,324.382,91.9314,88.0686,
6,93,10.1189,5.70884e+06,0,214.216,34.2157,94.7272,85.2728,
6,93,22.5222,552644,2.37522,265.726,317.595,92.1219,87.8781,
6,93,24.5517,493835,1.42545,277.204,325.677,91.9465,88.0536,
6,94,10.3095,5.60327e+06,0,215.754,35.7539,94.6396,85.3604,
6,94,22.3005,558138,2.29165,265.726,319.034,92.143,87.857,
6,94,24.3669,497579,1.34923,277.204,327.012,91.9612,88.0388,
6,95,10.5073,5.49781e+06,0,217.235,37.2348,94.5521,85.4479,
6,95,22.0853,563578,2.20444,265.726,320.537,92.1639,87.8361,
6,95,24.1888,501244,1.27102,277.204,328.39,91.9757,88.0243,
6,96,10.7118,5.39285e+06,0,218.66,38.6598,94.465,85.535,
6,96,21.877,568944,2.11353,265.726,322.109,92.1845,87.8155,
6,96,24.0176,504817,1.19091,277.204,329.81,91.9898,88.0102,
6,97,10.9226,5.28874e+06,0,220.03,40.0303,94.3786,85.6214,
6,97,21.676,574218,2.01891,265.726,323.751,92.2048,87.7952,
6,97,23.8536,508287,1.10896,277.204,331.271,92.0034,87.9966,
6,98,11.1395,5.18578e+06,0,221.348,41.3478,94.2932,85.7068,
6,98,21.483,579379,1.92058,265.726,325.465,92.2246,87.7754,
6,98,23.6972,511641,1.0253,277.204,332.775,92.0167,87.9833,
6,99,11.362,5.08422e+06,0,222.614,42.6141,94.209,85.791,
6,99,21.2983,584403,1.81862,265.726,327.252,92.2439,87.7561,
6,99,23.5487,514868,0.940041,277.204,334.321,92.0294,87.9706,
6,100,11.5899,4.98427e+06,0,223.831,43.8309,94.1261,85.8739,
6,100,21.1226,589265,1.71313,265.726,329.114,92.2626,87.7374,
6,100,23.4084,517954,0.853354,277.204,335.907,92.0416,87.9584,
6,101,11.8227,4.8861e+06,0,225,45,94.0447,85.9553,
6,101,20.9563,593940,1.6043,265.726,331.052,92.2806,87.7194,
6,101,23.2767,520886,0.765415,277.204,337.534,92.0531,87.9469,
6,102,11.5899,4.98427e+06,0,226.169,46.1691,94.1261,85.8739,
6,102,20.6662,602276,1.66768,265.726,329.92,92.3126,87.6874,
6,102,22.9694,527854,0.803169,277.204,336.833,92.0806,87.9194,
6,103,11.362,5.08422e+06,0,227.386,47.3859,94.209,85.791,
6,103,20.3796,610747,1.73607,265.726,328.706,92.3451,87.6549,
6,103,22.6638,534971,0.843415,277.204,336.09,92.1087,87.8913,
6,104,11.1395,5.18578e+06,0,228.652,48.6522,94.2932,85.7068,
6,104,20.0968,619342,1.80998,265.726,327.401,92.3782,87.6218,
6,104,22.36,542240,0.886383,277.204,335.3,92.1373,87.8627,
6,105,10.9226,5.28874e+06,0,229.97,49.9697,94.3786,85.6214,
6,105,19.8182,628048,1.88997,265.726,325.996,92.4116,87.5884,
6,105,22.0582,549659,0.932331,277.204,334.46,92.1666,87.8334,
6,106,10.7118,5.39285e+06,0,231.34,51.3402,94.465,85.535,
6,106,19.5444,636847,1.97665,265.726,324.481,92.4454,87.5546,
6,106,21.7585,557228,0.981544,277.204,333.565,92.1964,87.8036,
6,107,10.5073,5.49781e+06,0,232.765,52.7652,94.5521,85.4479,
6,107,19.2759,645716,2.0707,265.726,322.844,92.4795,87.5205,
6,107,21.4613,564946,1.03434,277.204,332.609,92.2269,87.7731,
6,108,10.3095,5.60327e+06,0,234.246,54.2461,94.6396,85.3604,
6,108,19.0134,654631,2.17283,265.726,321.074,92.5137,87.4863,
6,108,21.1667,572808,1.09108,277.204,331.589,92.2579,87.7421,
6,109,10.1189,5.70884e+06,0,235.784,55.7843,94.7272,85.2728,
6,109,18.7577,663556,2.28378,265.726,319.158,92.548,87.452,
6,109,20.8751,580811,1.15214,277.204,330.496,92.2894,87.7106,
6,110,9.93579,5.81403e+06,0,237.381,57.3808,94.8145,85.1855,
6,110,18.5096,672452,2.40434,265.726,317.081,92.5822,87.4178,
6,110,20.5867,588947,1.21798,277.204,329.324,92.3215,87.6785,
6,111,9.76067,5.91834e+06,0,239.036,59.0362,94.9011,85.0989,
6,111,18.27,681269,2.53526,265.726,314.828,92.6161,87.3839,
6,111,20.3019,597209,1.28908,277.204,328.066,92.3541,87.6459,
6,112,9.59396,6.02119e+06,0,240.751,60.7512,94.9865,85.0135,
6,112,18.0401,689950,2.67725,265.726,312.384,92.6495,87.3505,
6,112,20.0212,605583,1.36596,277.204,326.712,92.3871,87.6129,
6,113,9.43609,6.12192e+06,0,242.526,62.5256,95.0701,84.9299,
6,113,17.8212,698425,2.8309,265.726,309.735,92.682,87.318,
6,113,19.7449,614056,1.44923,277.204,325.253,92.4206,87.5794,
6,114,9.28753,6.21984e+06,0,244.359,64.359,95.1514,84.8486,
6,114,17.6146,706616,2.99658,265.726,306.864,92.7135,87.2865,
6,114,19.4737,622608,1.53952,277.204,323.678,92.4543,87.5457,
6,115,9.14872,6.31421e+06,0,246.251,66.2505,95.2298,84.7702,
6,115,17.422,714430,3.17437,265.726,303.761,92.7435,87.2565,
6,115,19.2081,631217,1.63753,277.204,321.977,92.4883,87.5117,
6,116,9.02012,6.40424e+06,0,248.199,68.1986,95.3046,84.6954,
6,116,17.2449,721766,3.36387,265.726,300.416,92.7717,87.2283,
6,116,18.9489,639851,1.74399,277.204,320.135,92.5223,87.4777,
6,117,8.90216,6.4891e+06,0,250.201,70.2011,95.3751,84.6249,
6,117,17.0852,728511,3.5641,265.726,296.825,92.7976,87.2023,
6,117,18.6968,648478,1.85967,277.204,318.14,92.5563,87.4437,
6,118,8.79528,6.56794e+06,0,252.255,72.2553,95.4406,84.5594,
6,118,16.9448,734547,3.77334,265.726,292.991,92.8208,87.1791,
6,118,18.4529,657052,1.98533,277.204,315.977,92.5902,87.4098,
6,119,8.69989,6.63996e+06,0,254.358,74.3578,95.5004,84.4996,
6,119,16.8256,739753,3.98904,265.726,288.927,92.8409,87.1591,
6,119,18.218,665523,2.12172,277.204,313.631,92.6236,87.3764,
6,120,8.61636,6.70434e+06,0,256.504,76.5043,95.5539,84.4461,
6,120,16.7293,744012,4.20781,265.726,284.656,92.8572,87.1428,
6,120,17.9934,673828,2.26949,277.204,311.086,92.6563,87.3437,
6,121,8.54504,6.76029e+06,0,258.69,78.6901,95.6004,84.3996,
6,121,16.6575,747218,4.4255,265.726,280.211,92.8696,87.1304,
6,121,17.7805,681898,2.42913,277.204,308.328,92.6882,87.3118,
6,122,8.48624,6.80713e+06,0,260.91,80.9097,95.6393,84.3607,
6,122,16.6115,749286,4.63751,265.726,275.639,92.8775,87.1225,
6,122,17.5807,689648,2.6009,277.204,305.342,92.7188,87.2812,
6,122,21.5968,5199.09,4.70477,266.455,273.545,92.2129,87.7871,
6,123,8.44023,6.84425e+06,0,263.157,83.1572,95.6702,84.3298,
6,123,16.5872,1.49901e+06,4.70274,266.537,273.463,92.8817,87.1183,
6,123,16.5922,750157,4.83914,265.726,270.994,92.8808,87.1192,
6,123,16.9199,738526,4.53011,266.602,273.66,86.1709,67.8974,
6,123,17.3956,696986,2.78464,277.204,302.119,92.7477,87.2523,
6,123,18.4293,594425,4.05968,266.717,274.011,108.505,129.073,
6,123,21.5788,70302.1,4.70871,267.34,272.66,92.2147,87.7853,
6,124,8.4072,6.87112e+06,0,265.426,85.4261,95.6925,84.3075,
6,124,16.5704,1.49471e+06,4.7075,267.69,272.31,92.8846,87.1154,
6,124,16.6,749806,5.0261,265.726,266.336,92.8795,87.1205,
6,124,16.9034,739244,4.53452,267.733,272.442,86.1672,67.8747,
6,124,17.227,703807,2.97968,277.204,298.651,92.7746,87.2254,
6,124,18.4142,594912,4.06301,267.81,272.676,108.521,129.111,
6,124,21.5659,70367.4,4.71152,268.226,271.774,92.2161,87.7839,
6,125,8.38733,6.8874e+06,0,267.709,87.7094,95.7061,84.2939,
6,125,16.5603,1.49141e+06,4.71037,268.844,271.156,92.8864,87.1136,
6,125,16.6347,748243,5.19489,265.726,261.726,92.8735,87.1265,
6,125,16.8935,739676,4.53717,268.866,271.221,86.1649,67.8611,
6,125,17.0767,710001,3.1847,277.204,294.938,92.799,87.201,
6,125,18.4051,595206,4.06501,268.905,271.339,108.53,129.134,
6,125,21.5581,70380.7,4.71321,269.113,270.887,92.2169,87.7831,
6,126,8.38069,6.89286e+06,0,270,90,95.7106,84.2894,
6,126,16.557,1.49013e+06,4.71132,270,270,92.887,87.113,
6,126,16.6956,745513,5.34316,265.726,257.221,92.863,87.137,
6,126,16.8903,739820,4.53806,270,270,86.1642,67.8566,
6,126,16.9467,715449,3.39755,277.204,290.987,92.8205,87.1795,
6,126,18.4021,595303,4.06568,270,270,108.533,129.142,
6,126,21.5556,70378.2,4.71378,270,270,92.2171,87.7829,
6,127,8.38733,6.8874e+06,0,272.291,92.2906,95.7061,84.2939,
6,127,16.5603,1.49141e+06,4.71037,271.156,268.844,92.8864,87.1136,
6,127,16.7816,741691,5.46985,265.726,252.871,92.8483,87.1517,
6,127,16.8935,739676,4.53717,271.134,268.779,86.1649,67.8611,
6,127,16.8387,720038,3.61527,277.204,286.815,92.8386,87.1613,
6,127,18.4051,595206,4.06501,271.095,268.661,108.53,129.134,
6,127,21.5581,70380.7,4.71321,270.887,269.113,92.2169,87.7831,
6,128,8.4072,6.87112e+06,0,274.574,94.5739,95.6925,84.3075,
6,128,16.5704,1.49471e+06,4.7075,272.31,267.69,92.8846,87.1154,
6,128,16.9034,739244,4.53452,272.267,267.558,86.1672,67.8747,
6,128,16.8913,736875,5.57506,265.726,248.715,92.8298,87.1702,
6,128,16.7544,723658,3.83406,277.204,282.452,92.8529,87.1471,
6,128,18.4142,594912,4.06301,272.19,267.324,108.521,129.111,
6,128,21.5659,70367.4,4.71152,271.774,268.226,92.2161,87.7839,
6,129,8.44023,6.84425e+06,0,276.843,96.8428,95.6702,84.3298,
6,129,16.5872,1.49901e+06,4.70274,273.463,266.537,92.8817,87.1183,
6,129,16.9199,738526,4.53011,273.398,266.34,86.1709,67.8974,
6,129,17.0229,731179,5.65991,265.726,244.781,92.8079,87.1921,
6,129,16.6954,726216,4.04951,277.204,277.938,92.863,87.137,
6,129,18.4293,594425,4.05968,273.283,265.989,108.505,129.073,
6,129,21.5788,70302.1,4.70871,272.66,267.34,92.2147,87.7853,
6,130,8.48624,6.80713e+06,0,279.09,99.0903,95.6393,84.3607,
6,130,16.6107,1.5036e+06,4.6961,274.613,265.387,92.8776,87.1224,
6,130,16.9429,737523,4.52396,274.527,265.125,86.1761,67.929,
6,130,16.6627,727641,4.25691,277.204,273.322,92.8686,87.1313,
6,130,17.1746,724721,5.72618,265.726,241.085,92.7831,87.2169,
6,130,18.4504,593745,4.05504,274.373,264.659,108.483,129.02,
6,130,21.5968,70159.6,4.70477,273.545,266.455,92.2129,87.7871,
6,131,8.54504,6.76029e+06,0,281.31,101.31,95.6004,84.3996,
6,131,16.6408,1.5081e+06,4.6876,275.759,264.241,92.8724,87.1276,
6,131,16.9724,736240,4.51609,275.652,263.915,86.1828,67.9694,
6,131,16.6569,727893,4.45171,277.204,268.663,92.8696,87.1304,
6,131,17.3445,717623,5.77606,265.726,237.635,92.7558,87.2442,
6,131,18.4775,592873,4.04908,275.46,263.335,108.455,128.951,
6,131,21.62,69926.9,4.69973,274.428,265.572,92.2105,87.7895,
6,132,8.61636,6.70434e+06,0,283.496,103.496,95.5539,84.4461,
6,132,16.6775,1.51228e+06,4.67727,276.901,263.099,92.8661,87.1339,
6,132,17.0084,734680,4.50653,276.773,262.71,86.1909,68.0185,
6,132,16.6782,726965,4.62995,277.204,264.021,92.866,87.134,
6,132,17.5307,710000,5.81187,265.726,234.43,92.7265,87.2735,
6,132,18.5106,591813,4.04185,276.544,262.018,108.421,128.869,
6,132,21.6483,5653.99,4.69359,275.309,264.691,92.2076,87.7924,
6,133,8.69989,6.63996e+06,0,285.642,105.642,95.5004,84.4996,
6,133,16.7261,724883,4.78869,277.204,259.457,92.8578,87.1422,
6,133,17.7315,701958,5.83587,265.726,231.462,92.6956,87.3044,
6,134,8.79528,6.56794e+06,0,287.745,107.745,95.4406,84.5594,
6,134,16.7998,721706,4.92622,277.204,255.024,92.8452,87.1548,
6,134,17.9454,693593,5.85018,265.726,228.72,92.6635,87.3365,
6,135,8.90216,6.4891e+06,0,289.799,109.799,95.3751,84.6249,
6,135,16.8978,717518,5.04208,277.204,250.766,92.8287,87.1713,
6,135,18.1707,684991,5.85663,265.726,226.19,92.6304,87.3696,
6,136,9.02012,6.40424e+06,0,291.801,111.801,95.3046,84.6954,
6,136,17.0187,712422,5.13692,277.204,246.719,92.8086,87.1914,
6,136,18.4063,676224,5.85685,265.726,223.858,92.5967,87.4033,
6,137,9.14872,6.31421e+06,0,293.75,113.749,95.2298,84.7702,
6,137,17.1606,706532,5.21221,277.204,242.902,92.7854,87.2146,
6,137,18.6509,667355,5.85217,265.726,221.707,92.5626,87.4374,
6,138,9.28753,6.21984e+06,0,295.641,115.641,95.1514,84.8486,
6,138,17.3216,699964,5.26999,277.204,239.33,92.7594,87.2406,
6,138,18.9035,658438,5.8437,265.726,219.724,92.5284,87.4716,
6,139,9.43609,6.12192e+06,0,297.474,117.474,95.0701,84.9299,
6,139,17.4999,692833,5.31253,277.204,236.002,92.7313,87.2687,
6,139,19.1632,649514,5.83237,265.726,217.893,92.4941,87.5059,
6,140,9.59396,6.02119e+06,0,299.249,119.249,94.9865,85.0135,
6,140,17.6936,685247,5.34215,277.204,232.917,92.7014,87.2986,
6,140,19.4292,640621,5.81891,265.726,216.202,92.4599,87.5401,
6,141,9.76067,5.91834e+06,0,300.964,120.964,94.9011,85.0989,
6,141,17.9011,677303,5.36104,277.204,230.063,92.67,87.3299,
6,141,19.7009,631789,5.8039,265.726,214.636,92.426,87.574,
6,142,9.93579,5.81403e+06,0,302.619,122.619,94.8145,85.1855,
6,142,18.1209,669088,5.37119,277.204,227.429,92.6376,87.3624,
6,142,19.9775,623042,5.78781,265.726,213.185,92.3924,87.6076,
6,143,10.1189,5.70884e+06,0,304.216,124.216,94.7272,85.2728,
6,143,18.3515,660680,5.37433,277.204,225,92.6045,87.3955,
6,143,20.2585,614398,5.77101,265.726,211.839,92.3592,87.6408,
6,144,10.3095,5.60327e+06,0,305.754,125.754,94.6396,85.3604,
6,144,18.5918,652143,5.37193,277.204,222.761,92.5708,87.4292,
6,144,20.5436,605872,5.7538,265.726,210.587,92.3264,87.6736,
6,145,10.5073,5.49781e+06,0,307.235,127.235,94.5521,85.4479,
6,145,18.8405,643533,5.36521,277.204,220.696,92.5368,87.4632,
6,145,20.8322,597477,5.73638,265.726,209.421,92.2942,87.7058,
6,146,10.7118,5.39285e+06,0,308.66,128.66,94.465,85.535,
6,146,19.0968,634897,5.3552,277.204,218.791,92.5028,87.4972,
6,146,21.1241,589222,5.71894,265.726,208.334,92.2624,87.7376,
6,147,10.9226,5.28874e+06,0,310.03,130.03,94.3786,85.6214,
6,147,19.3597,626274,5.34271,277.204,217.031,92.4688,87.5312,
6,147,21.4189,581113,5.70162,265.726,207.318,92.2313,87.7687,
6,148,11.1395,5.18578e+06,0,311.348,131.348,94.2932,85.7068,
6,148,19.6286,617695,5.32839,277.204,215.404,92.4349,87.5651,
6,148,21.7163,573155,5.68451,265.726,206.368,92.2007,87.7993,
6,149,11.362,5.08422e+06,0,312.614,132.614,94.209,85.791,
6,149,19.9028,609185,5.31278,277.204,213.897,92.4013,87.5986,
6,149,22.0161,565350,5.66768,265.726,205.477,92.1707,87.8293,
6,150,11.5899,4.98427e+06,0,313.831,133.831,94.1261,85.8739,
6,150,20.1817,600766,5.29628,277.204,212.499,92.3681,87.6319,
6,150,22.318,557701,5.65119,265.726,204.64,92.1413,87.8587,
6,151,11.8227,4.8861e+06,0,315,135,94.0447,85.9553,
6,151,20.4648,592455,5.27923,277.204,211.201,92.3354,87.6646,
6,151,22.622,550208,5.63509,265.726,203.854,92.1126,87.8874,
6,152,11.5899,4.98427e+06,0,316.169,136.169,94.1261,85.8739,
6,152,20.6425,587356,5.30533,277.204,213.223,92.3153,87.6848,
6,152,22.7613,546840,5.66947,265.726,205.556,92.0996,87.9004,
6,153,11.362,5.08422e+06,0,317.386,137.386,94.209,85.791,
6,153,20.8298,582074,5.32649,277.204,215.155,92.2944,87.7056,
6,153,22.9095,543304,5.70025,265.726,207.21,92.086,87.914,
6,154,11.1395,5.18578e+06,0,318.652,138.652,94.2932,85.7068,
6,154,21.0261,576639,5.34321,277.204,216.999,92.273,87.727,
6,154,23.066,539615,5.72762,265.726,208.817,92.0719,87.9281,
6,155,10.9226,5.28874e+06,0,319.97,139.97,94.3786,85.6214,
6,155,21.2308,571081,5.35598,277.204,218.758,92.2511,87.7489,
6,155,23.2307,535791,5.75176,265.726,210.376,92.0572,87.9428,
6,156,10.7118,5.39285e+06,0,321.34,141.34,94.465,85.535,
6,156,21.4432,565422,5.36524,277.204,220.435,92.2287,87.7712,
6,156,23.403,531844,5.77288,265.726,211.887,92.042,87.958,
6,157,10.5073,5.49781e+06,0,322.765,142.765,94.5521,85.4479,
6,157,21.663,559687,5.37143,277.204,222.032,92.2061,87.7939,
6,157,23.5827,527792,5.79118,265.726,213.349,92.0265,87.9735,
6,158,10.3095,5.60327e+06,0,324.246,144.246,94.6396,85.3604,
6,158,21.8894,553897,5.37492,277.204,223.552,92.1833,87.8167,
6,158,23.7694,523646,5.80687,265.726,214.764,92.0105,87.9895,
6,159,10.1189,5.70884e+06,0,325.784,145.784,94.7272,85.2728,
6,159,22.1221,548070,5.37606,277.204,225,92.1603,87.8397,
6,159,23.9628,519421,5.82013,265.726,216.133,91.9943,88.0057,
6,160,9.93579,5.81403e+06,0,327.381,147.381,94.8145,85.1855,
6,160,22.3607,542223,5.37518,277.204,226.378,92.1373,87.8627,
6,160,24.1625,515128,5.83117,265.726,217.455,91.9778,88.0222,
6,161,9.76067,5.91834e+06,0,329.036,149.036,94.9011,85.0989,
6,161,22.6046,536372,5.37255,277.204,227.69,92.1142,87.8858,
6,161,24.3682,510781,5.84017,265.726,218.732,91.9611,88.0389,
6,162,9.59396,6.02119e+06,0,330.751,150.751,94.9865,85.0135,
6,162,22.8536,530529,5.36843,277.204,228.939,92.0911,87.9089,
6,162,24.5795,506388,5.84729,265.726,219.965,91.9443,88.0558,
6,163,9.43609,6.12192e+06,0,332.526,152.526,95.0701,84.9299,
6,163,23.1072,524706,5.36304,277.204,230.128,92.0682,87.9318,
6,163,24.7963,501961,5.85271,265.726,221.155,91.9272,88.0728,
6,164,9.28753,6.21984e+06,0,334.359,154.359,95.1514,84.8486,
6,164,23.3651,518914,5.35657,277.204,231.261,92.0453,87.9547,
6,164,25.0182,497509,5.85658,265.726,222.303,91.9101,88.0899,
6,165,9.14872,6.31421e+06,0,336.251,156.251,95.2298,84.7702,
6,165,23.6271,513160,5.34921,277.204,232.341,92.0227,87.9773,
6,165,25.245,493040,5.85905,265.726,223.411,91.893,88.107,
6,166,9.02012,6.40424e+06,0,338.199,158.199,95.3046,84.6954,
6,166,23.8928,507452,5.3411,277.204,233.37,92.0001,87.9998,
6,166,25.4764,488562,5.86025,265.726,224.48,91.8758,88.1242,
6,167,8.90216,6.4891e+06,0,340.201,160.201,95.3751,84.6249,
6,167,24.1621,501798,5.33237,277.204,234.353,91.9779,88.0221,
6,167,25.7121,484083,5.86031,265.726,225.511,91.8586,88.1414,
6,168,8.79528,6.56794e+06,0,342.255,162.255,95.4406,84.5594,
6,168,24.4346,496202,5.32313,277.204,235.29,91.9558,88.0442,
6,168,25.952,479608,5.85935,265.726,226.505,91.8414,88.1586,
6,169,8.69989,6.63996e+06,0,344.358,164.358,95.5004,84.4996,
6,169,24.7101,490669,5.3135,277.204,236.185,91.934,88.066,
6,169,26.1957,475145,5.85747,265.726,227.465,91.8242,88.1758,
6,170,8.61636,6.70434e+06,0,346.504,166.504,95.5539,84.4461,
6,170,24.9885,485203,5.30355,277.204,237.04,91.9124,88.0876,
6,170,26.4432,470699,5.85478,265.726,228.391,91.8072,88.1928,
6,171,8.54504,6.76029e+06,0,348.69,168.69,95.6004,84.3996,
6,171,25.2695,479807,5.29336,277.204,237.858,91.8911,88.1089,
6,171,26.6942,466272,5.85135,265.726,229.284,91.7902,88.2098,
6,172,8.48624,6.80713e+06,0,350.91,170.91,95.6393,84.3607,
6,172,25.553,474484,5.283,277.204,238.64,91.8702,88.1298,
6,172,26.9486,461872,5.84728,265.726,230.146,91.7733,88.2267,
6,173,8.44023,6.84425e+06,0,353.157,173.157,95.6702,84.3298,
6,173,25.8388,469236,5.27251,277.204,239.388,91.8495,88.1505,
6,173,27.2061,457500,5.84264,265.726,230.978,91.7565,88.2435,
6,174,8.4072,6.87112e+06,0,355.426,175.426,95.6925,84.3075,
6,174,26.1268,464063,5.26196,277.204,240.105,91.8291,88.1709,
6,174,27.4666,453161,5.8375,265.726,231.781,91.7398,88.2602,
6,175,8.38733,6.8874e+06,0,357.709,177.709,95.7061,84.2939,
6,175,26.4168,458968,5.25137,277.204,240.792,91.809,88.191,
6,175,27.7299,448858,5.83192,265.726,232.557,91.7233,88.2767,
6,176,8.38069,6.89286e+06,0,4.07111e-13,180,95.7106,84.2894,
6,176,26.7088,453952,5.24078,277.204,241.451,91.7892,88.2108,
6,176,27.996,444592,5.82596,265.726,233.306,91.7069,88.2931,
6,177,8.38733,6.8874e+06,0,2.29061,182.291,95.7061,84.2939,
6,177,27.0025,449013,5.23023,277.204,242.083,91.7697,88.2303,
6,177,28.2646,440367,5.81966,265.726,234.03,91.6907,88.3093,
6,178,8.4072,6.87112e+06,0,4.57392,184.574,95.6925,84.3075,
6,178,27.2979,444154,5.21973,277.204,242.689,91.7506,88.2494,
6,178,28.5356,436184,5.81307,265.726,234.729,91.6746,88.3254,
6,179,8.44023,6.84425e+06,0,6.84277,186.843,95.6702,84.3298,
6,179,27.595,439373,5.20932,277.204,243.272,91.7317,88.2683,
6,179,28.809,432046,5.80624,265.726,235.405,91.6587,88.3413,
6,180,8.48624,6.80713e+06,0,9.09028,189.09,95.6393,84.3607,
6,180,27.8935,434671,5.199,277.204,243.832,91.7132,88.2868,
6,180,29.0845,427953,5.7992,265.726,236.059,91.643,88.357,
6,181,8.54504,6.76029e+06,0,11.3099,191.31,95.6004,84.3996,
6,181,28.1934,430047,5.18879,277.204,244.371,91.695,88.3051,
6,181,29.3621,423906,5.79199,265.726,236.691,91.6275,88.3725,
6,182,8.61636,6.70434e+06,0,13.4957,193.496,95.5539,84.4461,
6,182,28.4947,425500,5.1787,277.204,244.889,91.677,88.323,
6,182,29.6418,419907,5.78464,265.726,237.303,91.6121,88.3879,
6,183,8.69989,6.63996e+06,0,15.6422,195.642,95.5004,84.4996,
6,183,28.7972,421030,5.16874,277.204,245.389,91.6594,88.3406,
6,183,29.9233,415956,5.77717,265.726,237.895,91.5969,88.4031,
6,184,8.79528,6.56794e+06,0,17.7447,197.745,95.4406,84.5594,
6,184,29.1009,416636,5.15893,277.204,245.869,91.6421,88.3579,
6,184,30.2066,412055,5.7696,265.726,238.468,91.582,88.418,
6,185,8.90216,6.4891e+06,0,19.7989,199.799,95.3751,84.6249,
6,185,29.4058,412316,5.14926,277.204,246.333,91.6251,88.3749,
6,185,30.4917,408203,5.76197,265.726,239.023,91.5672,88.4328,
6,186,9.02012,6.40424e+06,0,21.8014,201.801,95.3046,84.6954,
6,186,29.7117,408071,5.13975,277.204,246.78,91.6083,88.3917,
6,186,30.7784,404400,5.75428,265.726,239.561,91.5526,88.4474,
6,187,9.14872,6.31421e+06,0,23.7495,203.749,95.2298,84.7702,
6,187,30.0186,403899,5.13039,277.204,247.211,91.5919,88.4081,
6,187,31.0666,400648,5.74657,265.726,240.082,91.5382,88.4618,
6,188,9.28753,6.21984e+06,0,25.641,205.641,95.1514,84.8486,
6,188,30.3265,399798,5.12119,277.204,247.628,91.5757,88.4243,
