TimeSteps,Delay,FieldStrength,DopplerShift,AoD_Azimuth,AoA_Azimuth,AoD_Elevation,AoA_Elevation
5,18.7961,3.07335e+06,0,282.308,102.308,92.5428,87.4572,
5,19.5898,1.06722e+06,1.84427,271.652,127.356,92.4397,87.5603,
5,18.7279,3.08454e+06,0,281.31,101.31,92.5521,87.4479,
5,19.3937,1.10429e+06,1.69249,271.652,124.714,92.4644,87.5356,
5,18.6654,3.09486e+06,0,280.305,100.305,92.5606,87.4394,
5,19.2107,1.14387e+06,1.53177,271.652,121.893,92.4879,87.5121,
5,18.6087,3.1043e+06,0,279.293,99.2933,92.5685,87.4315,
5,19.042,1.18607e+06,1.36261,271.652,118.887,92.51,87.49,
5,18.5578,3.11281e+06,0,278.276,98.2759,92.5755,87.4245,
5,18.8892,1.23096e+06,1.18586,271.652,115.697,92.5303,87.4697,
5,18.5128,3.12038e+06,0,277.253,97.2532,92.5818,87.4182,
5,18.7535,1.27856e+06,1.00284,271.652,112.326,92.5486,87.4514,
5,18.4737,3.12698e+06,0,276.226,96.2258,92.5872,87.4128,
5,18.6364,1.32882e+06,0.815352,271.652,108.785,92.5646,87.4354,
5,18.4405,3.13261e+06,0,275.194,95.1944,92.5919,87.4081,
5,18.5393,1.38158e+06,0.625658,271.652,105.088,92.5781,87.4219,
5,18.4134,3.13723e+06,0,274.16,94.1596,92.5957,87.4043,
5,18.4633,1.43657e+06,0.436446,271.652,101.259,92.5887,87.4113,
5,18.3922,3.14084e+06,0,273.122,93.1221,92.5987,87.4013,
5,18.4095,1.4934e+06,0.250688,271.652,97.3244,92.5963,87.4037,
5,18.3771,3.14342e+06,0,272.083,92.0826,92.6008,87.3992,
5,18.3786,1.55155e+06,0.0714638,271.652,93.3195,92.6006,87.3994,
5,18.368,193521,0,271.042,91.0416,92.6021,87.3979,
5,18.3705,124636,-0.116091,271.412,88.5884,92.6018,87.3982,
5,18.0318,197268,0,270,90,92.6507,87.3493,
5,0,1.63284e-30,1.62254e-07,2.41642e+36,6.2638e-43,0,0,
5,17.6986,200936,0,270,90,92.7006,87.2994,
5,0,2.36489e-33,4.0516e-11,2.41641e+36,6.2638e-43,0,0,
5,17.3654,204743,0,270,90,92.7525,87.2475,
5,0,2.19375e-29,4.05598e-08,2.41642e+36,6.2638e-43,0,0,
5,17.0322,208695,0,270,90,92.8064,87.1936,
5,0,5.50011e-33,4.0516e-11,2.41641e+36,6.2638e-43,0,0,
5,16.699,212801,0,270,90,92.8624,87.1376,
5,0,1.81906e-29,4.0516e-11,2.41641e+36,6.2638e-43,0,0,
5,16.3659,217071,0,270,90,92.9207,87.0793,
5,0,5.58291e-30,4.15295e-05,2.41642e+36,6.2638e-43,0,0,
5,16.0328,893379,0,270,90,92.9815,87.0185,
5,16.2475,376651,4.71109,270,270,92.942,87.058,
5,15.6997,912186,0,270,90,93.0448,86.9552,
5,16.5807,369033,4.71134,270,270,92.8829,87.1171,
5,15.3666,931798,0,270,90,93.1108,86.8892,
5,16.9138,361715,4.71157,270,270,92.826,87.174,
5,15.0335,952267,0,270,90,93.1798,86.8202,
5,17.247,354680,4.71179,270,270,92.7714,87.2286,
5,14.7005,973649,0,270,90,93.2519,86.7481,
5,17.5802,347913,4.712,270,270,92.7188,87.2812,
5,14.3675,996007,0,270,90,93.3274,86.6726,
5,17.9134,341398,4.71219,270,270,92.6682,87.3318,
5,14.0345,1.01941e+06,-2.38419e-07,270,90,93.4064,86.5936,
5,18.2466,335122,4.71238,270,270,92.6195,87.3805,
5,13.7015,1.04393e+06,0,270,90,93.4893,86.5107,
5,18.5798,329071,4.71255,270,270,92.5724,87.4276,
5,13.3686,4.32109e+06,0,270,90,93.5763,86.4237,
5,13.9162,1.77758e+06,4.70883,270,270,93.4354,86.5646,
5,13.0357,4.43145e+06,0,270,90,93.6678,86.3322,
5,14.2492,1.73537e+06,4.70922,270,270,93.3551,86.6449,
5,12.7028,4.54756e+06,0,270,90,93.764,86.236,
5,14.5822,1.69511e+06,4.70959,270,270,93.2784,86.7216,
5,12.37,4.66992e+06,0,270,90,93.8655,86.1345,
5,14.9152,1.65668e+06,4.70993,270,270,93.2051,86.7949,
5,12.0372,4.79903e+06,0,270,90,93.9725,86.0275,
5,15.2482,1.61995e+06,4.71025,270,270,93.135,86.865,
5,11.7045,4.93546e+06,0,270,90,94.0856,85.9144,
5,15.5813,1.58481e+06,4.71055,270,270,93.0679,86.9321,
5,11.3718,5.07984e+06,0,270,90,94.2054,85.7946,
5,15.9144,1.55116e+06,4.71083,270,270,93.0037,86.9963,
5,11.0392,5.23292e+06,0,270,90,94.3323,85.6677,
5,16.2475,1.51891e+06,4.71109,270,270,92.942,87.058,
5,10.7066,5.39547e+06,0,270,90,94.4672,85.5328,
5,16.5807,1.48797e+06,4.71134,270,270,92.8829,87.1171,
5,10.3741,5.5684e+06,0,270,90,94.6106,85.3894,
5,16.9138,1.45826e+06,4.71157,270,270,92.826,87.174,
5,10.0416,5.75276e+06,0,270,90,94.7636,85.2364,
5,17.247,1.42972e+06,4.71179,270,270,92.7714,87.2286,
5,9.70924,5.94969e+06,0,270,90,94.9271,85.0729,
5,17.5802,1.40227e+06,4.712,270,270,92.7188,87.2812,
5,9.37695,6.16053e+06,0,270,90,95.1022,84.8978,
5,17.9134,1.37585e+06,4.71219,270,270,92.6682,87.3318,
5,9.04476,6.38679e+06,0,270,90,95.2901,84.7099,
5,18.2466,1.35041e+06,4.71238,270,270,92.6195,87.3805,
5,8.71267,6.63023e+06,0,270,90,95.4923,84.5077,
5,18.5798,1.32589e+06,4.71255,270,270,92.5724,87.4276,
5,8.38069,6.89286e+06,0,270,90,95.7106,84.2894,
5,18.913,1.30224e+06,4.71272,270,270,92.5271,87.4729,
5,8.04885,7.17704e+06,0,270,90,95.9469,84.0531,
5,19.2463,1.27943e+06,4.71288,270,270,92.4833,87.5167,
5,7.71716,7.48552e+06,0,270,90,96.2034,83.7966,
5,19.5795,1.25739e+06,4.71303,270,270,92.441,87.559,
5,7.38564,7.82153e+06,0,270,90,96.4831,83.5169,
5,19.9128,1.23611e+06,4.71317,270,270,92.4001,87.5999,
5,7.05431,8.18889e+06,0,270,90,96.789,83.211,
5,20.2461,1.21553e+06,4.71331,270,270,92.3606,87.6394,
5,6.7232,8.59218e+06,0,270,90,97.125,82.875,
5,20.5793,1.19562e+06,4.71343,270,270,92.3224,87.6776,
5,6.39234,9.0369e+06,0,270,90,97.4959,82.5041,
5,20.9126,1.17636e+06,4.71356,270,270,92.2853,87.7147,
5,6.06179,9.52969e+06,0,270,90,97.9072,82.0928,
5,21.2459,1.1577e+06,4.71367,270,270,92.2495,87.7505,
5,5.73158,1.00787e+07,0,270,90,98.3659,81.6341,
5,21.5793,1.13963e+06,4.71379,270,270,92.2147,87.7853,
5,5.40178,1.06941e+07,0,270,90,98.8807,81.1193,
5,21.9126,1.12212e+06,4.71389,270,270,92.181,87.819,
5,5.07248,1.13883e+07,0,270,90,99.4623,80.5377,
5,22.2459,1.10513e+06,4.71399,270,270,92.1483,87.8517,
5,4.74377,1.21774e+07,0,270,90,100.125,79.8753,
5,22.5792,1.08865e+06,4.71409,270,270,92.1166,87.8834,
5,4.41579,1.30819e+07,0,270,90,100.886,79.1145,
5,22.9126,1.07265e+06,4.71418,270,270,92.0858,87.9142,
5,4.08871,1.41284e+07,0,270,90,101.768,78.2317,
5,23.2459,1.05712e+06,4.71427,270,270,92.0558,87.9442,
5,3.76277,1.53522e+07,0,270,90,102.804,77.1957,
5,23.5793,1.04203e+06,4.71436,270,270,92.0268,87.9732,
5,3.4383,1.6801e+07,0,270,90,104.036,75.9638,
5,23.9126,1.02736e+06,4.71444,270,270,91.9985,88.0015,
5,3.11575,1.85403e+07,0,270,90,105.524,74.4759,
5,24.246,1.0131e+06,4.71452,270,270,91.971,88.029,
5,2.79578,2.06622e+07,0,270,90,107.354,72.646,
5,24.5794,999233,4.71459,270,270,91.9443,88.0557,
5,2.47939,2.32988e+07,0,270,90,109.654,70.3462,
5,24.9127,985738,4.71466,270,270,91.9182,88.0818,
5,2.16817,2.66432e+07,0,270,90,112.62,67.3801,
5,25.2461,972603,4.71473,270,270,91.8929,88.1071,
5,1.86468,3.09796e+07,0,270,90,116.565,63.435,
5,25.5795,959813,4.7148,270,270,91.8682,88.1318,
6,20.1696,2.86406e+06,0,294.444,114.444,92.3696,87.6304,
6,21.5361,898442,2.26794,277.204,138.875,92.2191,87.7809,
6,20.034,2.88345e+06,0,293.575,113.575,92.3856,87.6144,
6,21.2878,921662,2.1843,277.204,137.435,92.245,87.755,
6,19.903,2.90242e+06,0,292.694,112.694,92.4013,87.5987,
6,21.0453,946110,2.09574,277.204,135.913,92.2709,87.7291,
6,19.7769,2.92094e+06,0,291.801,111.801,92.4166,87.5834,
6,20.8091,971870,2.002,277.204,134.302,92.2967,87.7033,
6,19.6555,2.93897e+06,0,290.898,110.898,92.4316,87.5684,
6,20.5799,999028,1.90286,277.204,132.598,92.3223,87.6777,
6,19.5391,2.95647e+06,0,289.983,109.983,92.4461,87.5539,
6,20.3582,1.02767e+06,1.79813,277.204,130.795,92.3476,87.6524,
6,19.4278,2.97342e+06,0,289.058,109.058,92.4601,87.5399,
6,20.1446,1.05789e+06,1.68766,277.204,128.888,92.3725,87.6275,
6,19.3215,2.98977e+06,0,288.122,108.122,92.4736,87.5264,
6,19.9399,1.08978e+06,1.57136,277.204,126.874,92.3969,87.6031,
6,19.2205,3.00549e+06,0,287.176,107.176,92.4866,87.5134,
6,19.7449,1.12341e+06,1.44923,277.204,124.747,92.4206,87.5794,
6,19.1247,3.02053e+06,0,286.22,106.22,92.4991,87.5009,
6,19.5603,1.15887e+06,1.32137,277.204,122.505,92.4434,87.5566,
6,19.0344,3.03488e+06,0,285.255,105.255,92.511,87.489,
6,19.387,1.19622e+06,1.188,277.204,120.146,92.4653,87.5347,
6,18.9494,3.04848e+06,0,284.281,104.281,92.5222,87.4778,
6,19.2259,1.2355e+06,1.04951,277.204,117.667,92.4859,87.5141,
6,18.87,3.06132e+06,0,283.299,103.299,92.5329,87.4671,
6,19.0778,1.27674e+06,0.906443,277.204,115.072,92.5052,87.4948,
6,18.7961,3.07335e+06,0,282.308,102.308,92.5428,87.4572,
6,18.9438,1.31993e+06,0.759546,277.204,112.361,92.523,87.477,
6,18.7279,3.08454e+06,0,281.31,101.31,92.5521,87.4479,
6,18.8246,1.36502e+06,0.609762,277.204,109.541,92.539,87.461,
6,18.6654,3.09486e+06,0,280.305,100.305,92.5606,87.4394,
6,18.7211,1.4119e+06,0.458229,277.204,106.619,92.553,87.447,
6,18.6087,3.1043e+06,0,279.293,99.2933,92.5685,87.4315,
6,18.6342,1.46044e+06,0.306267,277.204,103.605,92.5649,87.4351,
6,18.5578,3.11281e+06,0,278.276,98.2759,92.5755,87.4245,
6,18.5646,1.51043e+06,0.155337,277.204,100.512,92.5746,87.4254,
6,18.5128,3.12038e+06,0,277.253,97.2532,92.5818,87.4182,
6,18.5128,1.56159e+06,0.00699544,277.204,97.3563,92.5818,87.4182,
6,18.4794,1.52119e+06,-0.137174,277.204,94.155,92.5864,87.4136,
6,18.4737,15909.2,0,276.226,96.2258,92.5872,87.4128,
6,18.4646,1.47563e+06,-0.275635,277.204,90.9276,92.5885,87.4115,
6,18.4405,188592,0,275.194,95.1944,92.5919,87.4081,
6,18.4134,190419,0,274.16,94.1596,92.5957,87.4043,
6,0,9.43272e-30,2.01787e-43,0,0,1.12104e-43,0,
6,18.3922,191857,0,273.122,93.1221,92.5987,87.4013,
6,18.4896,116505,-0.546906,276.664,83.3356,92.585,87.415,
6,18.3771,192895,0,272.083,92.0826,92.6008,87.3992,
6,0,7.68292e-31,2.01787e-43,0,0,1.12104e-43,0,
6,18.368,193521,0,271.042,91.0416,92.6021,87.3979,
6,0,6.26542e-31,2.01787e-43,0,0,1.12104e-43,0,
6,18.0318,197268,0,270,90,92.6507,87.3493,
6,5.99141e-315,8.70972e-31,-2.29195e-06,0,4.59134,270,90,
6,17.6986,200936,0,270,90,92.7006,87.2994,
6,5.99266e-315,1.0616e-29,-1.03595e+34,0,0.404581,270,90,
6,17.3654,204743,0,270,90,92.7525,87.2475,
6,5.99396e-315,9.57256e-31,5.77719,0,2.5012,270,90,
6,17.0322,208695,0,270,90,92.8064,87.1936,
6,0,1.17006e-29,2.01787e-43,0,0,1.12104e-43,0,
6,16.699,212801,0,270,90,92.8624,87.1376,
6,5.99671e-315,8.95628e-31,9.82907e-15,0,0.411904,270,90,
6,16.3659,217071,0,270,90,92.9207,87.0793,
6,0,1.45029e-30,2.01787e-43,0,0,1.12104e-43,0,
6,16.0328,221514,0,270,90,92.9815,87.0185,
6,0,1.08052e-30,2.01787e-43,0,0,1.12104e-43,0,
6,15.6997,226140,0,270,90,93.0448,86.9552,
6,0,1.36603e-31,2.01787e-43,0,0,1.12104e-43,0,
6,15.3666,230963,0,270,90,93.1108,86.8892,
6,0,1.57355e-30,2.01787e-43,0,0,1.12104e-43,0,
6,15.0335,235993,0,270,90,93.1798,86.8202,
6,0,1.5201e-31,2.01787e-43,0,0,1.12104e-43,0,
6,14.7005,973649,0,270,90,93.2519,86.7481,
6,15.2246,402136,4.71023,270,270,93.1399,86.8601,
6,14.3675,996007,0,270,90,93.3274,86.6726,
6,15.5576,393469,4.71053,270,270,93.0726,86.9274,
6,14.0345,1.01941e+06,-2.38419e-07,270,90,93.4064,86.5936,
6,15.8907,385166,4.71081,270,270,93.0081,86.9919,
6,13.7015,1.04393e+06,0,270,90,93.4893,86.5107,
6,16.2239,377205,4.71107,270,270,92.9463,87.0537,
6,13.3686,1.06965e+06,0,270,90,93.5763,86.4237,
6,16.557,369564,4.71132,270,270,92.887,87.113,
6,13.0357,1.09666e+06,0,270,90,93.6678,86.3322,
6,16.8901,362225,4.71156,270,270,92.83,87.17,
6,12.7028,1.12505e+06,-2.38419e-07,270,90,93.764,86.236,
6,17.2233,355171,4.71178,270,270,92.7752,87.2248,
6,12.37,4.66992e+06,0,270,90,93.8655,86.1345,
6,12.5609,1.97288e+06,4.7069,270,270,93.8066,86.1934,
6,12.0372,4.79903e+06,0,270,90,93.9725,86.0275,
6,12.8938,1.92104e+06,4.70743,270,270,93.7082,86.2918,
6,11.7045,4.93546e+06,0,270,90,94.0856,85.9144,
6,13.2266,1.87186e+06,4.70792,270,270,93.6148,86.3852,
6,11.3718,5.07984e+06,0,270,90,94.2054,85.7946,
6,13.5596,1.82512e+06,4.70838,270,270,93.5259,86.4741,
6,11.0392,5.23292e+06,0,270,90,94.3323,85.6677,
6,13.8925,1.78065e+06,4.7088,270,270,93.4413,86.5587,
6,10.7066,5.39547e+06,0,270,90,94.4672,85.5328,
6,14.2255,1.7383e+06,4.7092,270,270,93.3607,86.6393,
6,10.3741,5.5684e+06,0,270,90,94.6106,85.3894,
6,14.5585,1.69791e+06,4.70956,270,270,93.2837,86.7163,
6,10.0416,5.75276e+06,0,270,90,94.7636,85.2364,
6,14.8915,1.65935e+06,4.70991,270,270,93.2102,86.7898,
6,9.70924,5.94969e+06,0,270,90,94.9271,85.0729,
6,15.2246,1.62251e+06,4.71023,270,270,93.1399,86.8601,
6,9.37695,6.16053e+06,0,270,90,95.1022,84.8978,
6,15.5576,1.58726e+06,4.71053,270,270,93.0726,86.9274,
6,9.04476,6.38679e+06,0,270,90,95.2901,84.7099,
6,15.8907,1.5535e+06,4.71081,270,270,93.0081,86.9919,
6,8.71267,6.63023e+06,0,270,90,95.4923,84.5077,
6,16.2239,1.52116e+06,4.71107,270,270,92.9463,87.0537,
6,8.38069,6.89286e+06,0,270,90,95.7106,84.2894,
6,16.557,1.49013e+06,4.71132,270,270,92.887,87.113,
6,8.04885,7.17704e+06,0,270,90,95.9469,84.0531,
6,16.8901,1.46033e+06,4.71156,270,270,92.83,87.17,
6,7.71716,7.48552e+06,0,270,90,96.2034,83.7966,
6,17.2233,1.43171e+06,4.71178,270,270,92.7752,87.2248,
6,7.38564,7.82153e+06,0,270,90,96.4831,83.5169,
6,17.5565,1.40418e+06,4.71198,270,270,92.7225,87.2775,
6,7.05431,8.18889e+06,0,270,90,96.789,83.211,
6,17.8897,1.37769e+06,4.71218,270,270,92.6718,87.3282,
6,6.7232,8.59218e+06,0,270,90,97.125,82.875,
6,18.2229,1.35218e+06,4.71237,270,270,92.6229,87.3771,
6,6.39234,9.0369e+06,0,270,90,97.4959,82.5041,
6,18.5561,1.3276e+06,4.71254,270,270,92.5757,87.4243,
6,6.06179,9.52969e+06,0,270,90,97.9072,82.0928,
6,18.8893,1.3039e+06,4.71271,270,270,92.5303,87.4697,
6,5.73158,1.00787e+07,0,270,90,98.3659,81.6341,
6,19.2226,1.28102e+06,4.71287,270,270,92.4864,87.5136,
6,5.40178,1.06941e+07,0,270,90,98.8807,81.1193,
6,19.5558,1.25894e+06,4.71302,270,270,92.444,87.556,
6,5.07248,1.13883e+07,0,270,90,99.4623,80.5377,
6,19.8891,1.2376e+06,4.71316,270,270,92.403,87.597,
6,4.74377,1.21774e+07,0,270,90,100.125,79.8753,
6,20.2224,1.21697e+06,4.7133,270,270,92.3634,87.6366,
6,4.41579,1.30819e+07,0,270,90,100.886,79.1145,
6,20.5557,1.19702e+06,4.71343,270,270,92.325,87.675,
6,4.08871,1.41284e+07,0,270,90,101.768,78.2317,
6,20.889,1.17771e+06,4.71355,270,270,92.2879,87.7121,
6,3.76277,1.53522e+07,0,270,90,102.804,77.1957,
6,21.2223,1.15901e+06,4.71367,270,270,92.252,87.748,
6,3.4383,1.6801e+07,0,270,90,104.036,75.9638,
6,21.5556,1.1409e+06,4.71378,270,270,92.2171,87.7829,
6,3.11575,1.85403e+07,0,270,90,105.524,74.4759,
6,21.8889,1.12334e+06,4.71388,270,270,92.1833,87.8167,
6,2.79578,2.06622e+07,0,270,90,107.354,72.646,
6,22.2222,1.10632e+06,4.71399,270,270,92.1506,87.8494,
6,2.47939,2.32988e+07,0,270,90,109.654,70.3462,
6,22.5555,1.0898e+06,4.71408,270,270,92.1188,87.8812,
6,2.16817,2.66432e+07,0,270,90,112.62,67.3801,
6,22.8889,1.07377e+06,4.71418,270,270,92.0879,87.9121,
6,1.86468,3.09796e+07,0,270,90,116.565,63.435,
6,23.2222,1.05821e+06,4.71427,270,270,92.0579,87.9421,
7,20.1696,2.86406e+06,0,294.444,114.444,92.3696,87.6304,
7,20.6319,1.08956e+06,1.3381,283.734,128.25,92.3164,87.6836,
7,23.0762,435619,3.20197,271.04,150.45,92.071,87.929,
7,20.034,2.88345e+06,0,293.575,113.575,92.3856,87.6144,
7,20.4294,1.11985e+06,1.23999,283.734,126.549,92.3394,87.6606,
7,22.7877,449428,3.1431,271.04,149.404,92.0972,87.9028,
7,19.903,2.90242e+06,0,292.694,112.694,92.4013,87.5987,
7,20.2351,1.15156e+06,1.13782,283.734,124.769,92.3619,87.6381,
7,22.5024,464252,3.08007,271.04,148.289,92.1238,87.8762,
7,19.7769,2.92094e+06,0,291.801,111.801,92.4166,87.5834,
7,20.0495,1.18475e+06,1.03167,283.734,122.909,92.3838,87.6162,
7,22.2207,480206,3.01248,271.04,147.099,92.1507,87.8493,
7,19.6555,2.93897e+06,0,290.898,110.898,92.4316,87.5684,
7,19.8732,1.21945e+06,0.921652,283.734,120.968,92.4049,87.5951,
7,21.9428,497423,2.93992,271.04,145.827,92.178,87.822,
7,19.5391,2.95647e+06,0,289.983,109.983,92.4461,87.5539,
7,19.7067,1.2557e+06,0.807968,283.734,118.944,92.4253,87.5747,
7,21.6693,516053,2.86196,271.04,144.467,92.2055,87.7945,
7,19.4278,2.97342e+06,0,289.058,109.058,92.4601,87.5399,
7,19.5508,1.29353e+06,0.690892,283.734,116.838,92.4446,87.5554,
7,21.4005,536271,2.77811,271.04,143.009,92.2332,87.7668,
7,19.3215,2.98977e+06,0,288.122,108.122,92.4736,87.5264,
7,19.406,1.33293e+06,0.570787,283.734,114.651,92.4629,87.5371,
7,21.137,558279,2.68786,271.04,141.446,92.2611,87.7389,
7,19.2205,3.00549e+06,0,287.176,107.176,92.4866,87.5134,
7,19.273,1.3739e+06,0.448112,283.734,112.384,92.4799,87.5201,
7,20.8794,582305,2.59068,271.04,139.768,92.289,87.711,
7,19.1247,3.02053e+06,0,286.22,106.22,92.4991,87.5009,
7,19.1524,1.41639e+06,0.32342,283.734,110.041,92.4955,87.5045,
7,20.6283,608615,2.48602,271.04,137.966,92.3168,87.6832,
7,19.0344,3.03488e+06,0,285.255,105.255,92.511,87.489,
7,19.0448,1.46034e+06,0.197362,283.734,107.626,92.5096,87.4904,
7,20.3846,637514,2.37333,271.04,136.028,92.3446,87.6554,
7,18.9494,3.04848e+06,0,284.281,104.281,92.5222,87.4778,
7,18.9508,1.50566e+06,0.0706778,283.734,105.145,92.5221,87.4779,
7,20.1489,669350,2.25208,271.04,133.944,92.372,87.628,
7,18.8708,1.51644e+06,-0.0558183,283.734,102.604,92.5327,87.4673,
7,19.9223,704518,2.1218,271.04,131.704,92.399,87.601,
7,18.87,20604.7,0,283.299,103.299,92.5329,87.4671,
7,18.8055,1.48154e+06,-0.181251,283.734,100.012,92.5416,87.4584,
7,19.7058,743468,1.98211,271.04,129.295,92.4254,87.5746,
7,18.7961,19949.7,0,282.308,102.308,92.5428,87.4572,
7,18.7551,1.44567e+06,-0.304709,283.734,97.3775,92.5484,87.4516,
7,19.5006,786700,1.83277,271.04,126.709,92.4509,87.5491,
7,18.7279,19285.5,0,281.31,101.31,92.5521,87.4479,
7,18.72,1.40907e+06,-0.425275,283.734,94.7115,92.5532,87.4468,
7,19.3079,834767,1.67376,271.04,123.936,92.4754,87.5246,
7,18.6654,174300,-2.38419e-07,280.305,100.305,92.5606,87.4394,
7,18.7004,1.37197e+06,-0.542053,283.734,92.0249,92.5558,87.4442,
7,19.129,888266,1.50537,271.04,120.97,92.4986,87.5014,
7,18.6087,177769,0,279.293,99.2933,92.5685,87.4315,
7,18.9654,947820,1.32823,271.04,117.808,92.5201,87.4799,
7,18.5578,180958,0,278.276,98.2759,92.5755,87.4245,
7,-9.23503e-311,0,1.01941e+06,-2.85185e-36,2.68858,-2.38419e-07,0.433399,
7,18.8186,1.01406e+06,1.14346,271.04,114.45,92.5398,87.4602,
7,18.5128,183841,-2.38419e-07,277.253,97.2532,92.5818,87.4182,
7,-1.29326e-231,0,947820,-8.13309e+11,2.79633,1.32823,2.70668,
7,18.69,1.08758e+06,0.952687,271.04,110.904,92.5573,87.4427,
7,18.4737,186392,0,276.226,96.2258,92.5872,87.4128,
7,-1.29263e-231,0,1.46224e+06,-1000.22,2.78728,0.180106,1.71111,
7,18.5813,1.1689e+06,0.758082,271.04,107.182,92.5722,87.4277,
7,18.4405,188592,0,275.194,95.1944,92.5919,87.4081,
7,18.7611,103420,-0.96431,281.807,78.1926,92.5476,87.4524,
7,18.4936,1.25839e+06,0.562339,271.04,103.305,92.5844,87.4156,
7,18.4134,190419,0,274.16,94.1596,92.5957,87.4043,
7,18.8322,100458,-1.04423,282.802,77.1982,92.538,87.4621,
7,18.4282,1.35621e+06,0.368565,271.04,99.2993,92.5936,87.4064,
7,18.3922,191857,0,273.122,93.1221,92.5987,87.4013,
7,-3.80425e-270,0,1.97794e+35,1.97806e+35,6.2638e-43,1.97794e+35,6.2638e-43,
7,18.3862,1.46224e+06,0.180106,271.04,95.2001,92.5996,87.4004,
7,18.3771,192895,0,272.083,92.0826,92.6008,87.3992,
7,-1.29295e-231,0,1.01406e+06,-1.29498e+18,2.79404,1.14346,0.861688,
7,18.368,1.57602e+06,0.000298738,271.04,91.047,92.6021,87.3979,
7,18.368,12650.6,0,271.042,91.0416,92.6021,87.3979,
7,-1.08657e-311,0,2.93897e+06,-4.16204e+24,2.80712,0,1.95447,
7,18.0318,3.20362e+06,0,270,90,92.6507,87.3493,
7,18.0391,1.55699e+06,-0.138289,271.271,87.8823,92.6496,87.3504,
7,18.0413,1.48381e+06,-0.177232,271.04,86.6389,92.6493,87.3507,
7,17.6986,3.26394e+06,0,270,90,92.7006,87.2994,
7,17.7062,1.58471e+06,-0.142629,271.271,87.7724,92.6995,87.3005,
7,17.7088,1.50402e+06,-0.188219,271.04,86.3535,92.6991,87.3009,
7,17.3654,3.32656e+06,0,270,90,92.7525,87.2475,
7,17.3732,1.61332e+06,-0.147432,271.271,87.6505,92.7512,87.2488,
7,17.3763,1.52359e+06,-0.201161,271.04,86.0153,92.7508,87.2492,
7,17.0322,3.39164e+06,0,270,90,92.8064,87.1936,
7,17.0404,1.64283e+06,-0.152778,271.271,87.5145,92.805,87.195,
7,17.044,1.54207e+06,-0.216628,271.04,85.6081,92.8044,87.1956,
7,16.699,3.4593e+06,0,270,90,92.8624,87.1376,
7,16.7075,1.67326e+06,-0.158764,271.271,87.3617,92.8609,87.1391,
7,16.712,1.55878e+06,-0.235432,271.04,85.1084,92.8602,87.1398,
7,16.3659,3.52971e+06,0,270,90,92.9207,87.0793,
7,16.3748,1.70463e+06,-0.165513,271.271,87.1889,92.9191,87.0809,
7,16.3802,1.57268e+06,-0.258775,271.04,84.4808,92.9182,87.0818,
7,16.0328,3.60305e+06,0,270,90,92.9815,87.0185,
7,16.0421,1.73691e+06,-0.173178,271.271,86.992,92.9797,87.0203,
7,16.0488,1.58212e+06,-0.288504,271.04,83.6692,92.9785,87.0215,
7,15.6997,3.6795e+06,0,270,90,93.0448,86.9552,
7,15.7095,1.77009e+06,-0.181961,271.271,86.7654,93.0429,86.9571,
7,15.7181,1.58437e+06,-0.327603,271.04,82.5794,93.0412,86.9588,
7,15.3666,3.75926e+06,0,270,90,93.1108,86.8892,
7,15.377,1.80411e+06,-0.192125,271.271,86.502,93.1087,86.8913,
7,15.3884,1.57456e+06,-0.381202,271.04,81.0399,93.1064,86.8936,
7,15.0335,3.84254e+06,0,270,90,93.1798,86.8202,
7,15.0446,1.83886e+06,-0.20402,271.271,86.1919,93.1775,86.8225,
7,15.0605,1.54333e+06,-0.458775,271.04,78.7049,93.1741,86.8259,
7,14.7005,3.92959e+06,0,270,90,93.2519,86.7481,
7,14.7124,1.87416e+06,-0.218128,271.271,85.8216,93.2493,86.7507,
7,14.7361,1.47038e+06,-0.579241,271.04,74.7627,93.2441,86.7559,
7,14.3675,4.02068e+06,0,270,90,93.3274,86.6726,
7,14.3803,1.90972e+06,-0.235128,271.271,85.3717,93.3244,86.6756,
7,14.4209,1.3044e+06,-0.779864,271.04,66.8214,93.3151,86.6849,
7,14.0345,4.11607e+06,0,270,90,93.4064,86.5936,
7,14.0485,1.94507e+06,-0.256001,271.271,84.8135,93.403,86.597,
7,14.14,902008,-1.0184,271.04,45,93.381,86.619,
7,13.7015,4.2161e+06,0,270,90,93.4893,86.5107,
7,13.7171,1.97943e+06,-0.282227,271.271,84.1027,93.4854,86.5147,
7,14.0504,414986,0.828292,271.04,341.449,93.4026,86.5974,
7,13.3686,4.32109e+06,0,270,90,93.5763,86.4237,
7,13.3862,2.01144e+06,-0.316137,271.271,83.1673,93.5716,86.4284,
7,14.273,408516,3.12297,271.04,300.896,93.3495,86.6505,
7,13.0357,4.43145e+06,0,270,90,93.6678,86.3322,
7,13.0562,2.03869e+06,-0.361605,271.271,81.8815,93.662,86.338,
7,14.5775,399983,3.80298,271.04,288.396,93.2794,86.7206,
7,12.7028,4.54756e+06,0,270,90,93.764,86.236,
7,12.7274,2.05651e+06,-0.42553,271.271,80.0056,93.7568,86.2432,
7,14.8985,391365,4.07823,271.04,282.969,93.2087,86.7913,
7,12.37,4.66992e+06,0,270,90,93.8655,86.1345,
7,12.4011,2.05497e+06,-0.521171,271.271,77.0216,93.8558,86.1442,
7,15.225,382972,4.2229,271.04,279.989,93.1398,86.8602,
